constituent_id,contact_id,amount,payment_date
3350,83498,50,1997-11-02
5570,83523,10,1997-11-02
5570,83523,20,1997-11-02
5570,83523,10,1997-11-02
3352,83531,25,1997-11-02
3352,83531,25,1997-11-02
3352,83531,35,1997-11-02
3352,83531,10,1997-11-02
3352,83531,25,1997-11-02
3352,83531,25,1997-11-02
3352,83531,35,1997-11-02
3352,83531,35,1997-11-02
3352,83531,25,1997-11-02
3352,83531,35,1997-11-02
3352,83531,200,1997-11-02
3352,83531,40,1997-11-02
3352,83531,50,1997-11-02
3352,83531,50,1997-11-02
3352,83531,75,1997-11-02
3352,83531,75,1997-11-02
3352,83531,100,1997-11-02
5051,83549,50,1997-11-02
5550,83548,25,1997-11-02
5550,83548,25,1997-11-02
5550,83548,25,1997-11-02
4512,83562,10,1997-11-02
1067,83572,29,1997-11-02
46436,83570,500,2024-06-24
46436,83570,500,2025-06-02
3061,83576,20,1997-11-02
3925,83584,10,1997-11-02
5920,83621,50,1997-11-02
15088,83666,1500,2012-10-19
1075,83674,10,1997-11-02
1075,83674,10,1997-11-02
1075,83674,10,1997-11-02
4971,83670,50,1997-11-02
1075,83674,10,1997-11-02
4971,83670,25,1997-11-02
1075,83674,10,1997-11-02
1075,83674,10,1997-11-02
1075,83674,10,1997-11-02
1075,83674,10,1997-11-02
1075,83674,10,1997-11-02
1075,83674,10,1997-11-02
3715,83699,25,1997-11-02
3715,83699,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,75,1997-11-02
2993,83700,30,1997-11-02
2993,83700,75,1997-11-02
2993,83700,200,1997-11-02
2993,83700,100,1997-11-02
2993,83700,75,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,360,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,50,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,25,1997-11-02
2993,83700,50,1997-11-02
2993,83700,50,1997-11-02
2993,83700,50,1997-11-02
3397,83702,100,1997-11-02
3397,83702,105,1997-11-02
3397,83702,110,1997-11-02
3397,83702,115,1997-11-02
3397,83702,125,1997-11-02
3397,83702,90,1997-11-02
3397,83702,50,1997-11-02
3397,83702,80,1997-11-02
3397,83702,115,1997-11-02
3397,83702,25,1997-11-02
2438,83710,20,1997-11-02
1077,83716,25,1997-11-02
1077,83716,30,1997-11-02
1077,83716,25,1997-11-02
1077,83716,25,1997-11-02
1077,83716,35,1997-11-02
1077,83716,25,1997-11-02
1077,83716,25,1997-11-02
1077,83716,35,1997-11-02
1077,83716,25,1997-11-02
1077,83716,25,1997-11-02
1077,83716,100,2024-07-15
6041,83726,40,1997-11-02
2509,77006,200,1999-03-05
3296,83733,125,1997-11-02
3296,83733,125,1997-11-02
2632,83749,25,1997-11-02
2440,83757,50,1997-11-02
5318,83794,25,1997-11-02
5318,83794,25,1997-11-02
2758,83797,5,1997-11-02
2758,83797,5,1997-11-02
1087,83805,20,1997-11-02
1087,83805,25,1997-11-02
1087,83805,50,1997-11-02
1087,83805,50,1997-11-02
1087,83805,50,1997-11-02
1087,83805,10,1997-11-02
1087,83805,40,1997-11-02
1087,83805,50,1997-11-02
1087,83805,100,1997-11-02
6184,83810,25,1997-11-02
5292,83825,10,1997-11-02
5292,83825,10,1997-11-02
5292,83825,10,1997-11-02
3717,83835,25,1997-11-02
6121,83856,90,1997-11-02
6121,83856,25,1997-11-02
6121,83856,45,1997-11-02
3573,83858,100,1997-11-02
6231,83861,100,1997-11-02
1099,83865,25,1997-11-02
1099,83865,30,1997-11-02
4045,83864,10,1997-11-02
4938,83863,10,1997-11-02
1099,83865,50,1997-11-02
1099,83865,50,1997-11-02
1099,83865,10,1997-11-02
3575,83866,25,1997-11-02
16817,83885,175,2015-08-03
16817,83885,175,2015-09-02
16817,83885,175,2015-10-05
16817,83885,200,2015-11-06
16817,83885,320,2016-03-22
45583,83888,250,2016-04-25
45583,83888,175,2016-06-02
16817,83885,75,2016-06-02
45583,83888,250,2016-07-01
45583,83888,250,2016-08-01
16817,83885,250,2016-09-01
45583,83888,250,2016-10-03
45583,83888,200,2016-11-04
45583,83888,320,2017-04-07
45583,83888,250,2017-05-04
45583,83888,250,2017-06-05
45583,83888,250,2017-07-03
45583,83888,250,2017-08-02
45583,83888,250,2017-09-14
16817,83885,250,2017-10-09
45906,83887,200,2017-11-07
45583,83888,255,2018-04-09
45906,83887,325,2018-05-07
45993,83886,255,2018-06-12
45906,83887,255,2018-06-29
45906,83887,255,2018-08-06
45906,83887,255,2018-08-30
45906,83887,255,2018-09-19
45906,83887,225,2018-10-23
45906,83887,255,2019-04-01
45906,83887,325,2019-05-06
45583,83888,255,2019-06-03
45583,83888,255,2019-07-02
45583,83888,255,2019-07-22
45583,83888,255,2019-09-04
45583,83888,255,2019-10-07
45583,83888,225,2019-11-05
45583,83888,352,2020-05-11
3577,83946,25,1997-11-02
4047,83955,10,1997-11-02
3579,83962,50,1997-11-02
3579,83962,25,1997-11-02
3579,83962,25,1997-11-02
3579,83962,50,1997-11-02
3579,83962,25,1997-11-02
3719,83974,15,1997-11-02
2760,83986,50,1997-11-02
3581,84015,35,1997-11-02
3581,84015,50,1997-11-02
3581,84015,25,1997-11-02
3581,84015,35,1997-11-02
3581,84015,25,1997-11-02
3581,84015,25,1997-11-02
1109,84014,25,1997-11-02
3876,84012,10,1997-11-02
3876,84012,25,1997-11-02
3876,84012,25,1997-11-02
3583,84022,10,1997-11-02
3583,84022,10,1997-11-02
3583,84022,10,1997-11-02
3583,84022,10,1997-11-02
2762,84026,25,1997-11-02
2762,84026,20,1997-11-02
2762,84026,25,1997-11-02
2762,84026,25,1997-11-02
2762,84026,10,1997-11-02
2762,84026,10,1997-11-02
2764,84039,5,1997-11-02
5666,84046,70,1997-11-02
5666,84046,100,1997-11-02
1113,84066,15,1997-11-02
1113,84066,125,1997-11-02
1113,84066,125,1997-11-02
1113,84066,100,1997-11-02
1113,84066,100,1997-11-02
1113,84066,100,1997-11-02
45576,84068,110,2016-04-19
45576,84068,130,2017-03-30
46356,84077,195,2023-04-19
46083,84081,2000,2020-07-30
46083,84081,267.15,2021-05-25
6072,84102,75,1997-11-02
6072,84102,125,1997-11-02
6072,84102,20,1997-11-02
6072,84102,250,1997-11-02
3356,84104,500,1997-11-02
3356,84104,200,1997-11-02
3356,84104,200,1997-11-02
3356,84104,300,1997-11-02
3356,84104,350,1997-11-02
3356,84104,150,1997-11-02
3356,84104,150,1997-11-02
3356,84104,150,1997-11-02
3356,84104,250,1997-11-02
3356,84104,500,1997-11-02
3356,84104,500,1997-11-02
3356,84104,500,1997-11-02
3356,84104,125,1997-11-02
3356,84104,375,1997-11-02
1123,84108,3,1997-11-02
1123,84108,3,1997-11-02
2941,84113,20,1997-11-02
2941,84113,15,1997-11-02
6233,84115,25,1997-11-02
2943,84129,25,1997-11-02
4640,84138,175,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,175,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,200,1997-11-02
4640,84138,50,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,100,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,175,1997-11-02
4640,84138,1000,1997-11-02
4640,84138,175,1997-11-02
5701,84146,250,1997-11-02
5561,84148,25,1997-11-02
3357,84150,200,1997-11-02
3357,84150,200,1997-11-02
3357,84150,200,1997-11-02
3357,84150,200,1997-11-02
3357,84150,200,1997-11-02
3357,84150,200,1997-11-02
3357,84150,210,1997-11-02
3357,84150,220,1997-11-02
3357,84150,230,1997-11-02
1131,84168,2,1997-11-02
1131,84168,3,1997-11-02
1131,84168,3,1997-11-02
1131,84168,3,1997-11-02
1131,84168,3,1997-11-02
1131,84168,3,1997-11-02
2001,84174,10,1997-11-02
2001,84174,10,1997-11-02
1139,84193,3,1997-11-02
5388,84195,5,1997-11-02
3360,84212,100,1997-11-02
3360,84212,100,1997-11-02
3360,84212,100,1997-11-02
3360,84212,100,1997-11-02
3360,84212,100,1997-11-02
3360,84212,100,1997-11-02
6074,84222,125,1997-11-02
6074,84222,500,1997-11-02
6074,84222,125,1997-11-02
3361,84223,125,1997-11-02
3361,84223,200,1997-11-02
3361,84223,300,1997-11-02
3361,84223,100,1997-11-02
3361,84223,100,1997-11-02
3361,84223,100,1997-11-02
3361,84223,100,1997-11-02
3361,84223,50,1997-11-02
3361,84223,100,1997-11-02
2766,84224,25,1997-11-02
2766,84224,20,1997-11-02
2766,84224,25,1997-11-02
2766,84224,35,1997-11-02
1143,84229,3,1997-11-02
6300,84227,10,1997-11-02
3362,84239,200,1997-11-02
3363,84244,100,1997-11-02
3363,84244,25,1997-11-02
3363,84244,175,1997-11-02
2436,84256,15,1997-11-02
2436,84256,10,1997-11-02
16369,84264,40,2014-11-24
16369,84264,39.5,2014-12-30
16369,84264,40,2015-01-28
16369,84264,740,2015-02-13
1145,84270,3,1997-11-02
1145,84270,3,1997-11-02
5392,84271,3,1997-11-02
3367,84300,45,1997-11-02
3370,84321,100,1997-11-02
3370,84321,25,1997-11-02
6139,84339,10,1997-11-02
3372,84342,250,1997-11-02
5182,84348,175,1997-11-02
5182,84348,250,1997-11-02
5182,84348,250,1997-11-02
6295,84380,125,1997-11-02
2767,84447,10,1997-11-02
2767,84447,10,1997-11-02
2767,84447,5,1997-11-02
2767,84447,10,1997-11-02
2767,84447,10,1997-11-02
2767,84447,10,1997-11-02
2767,84447,10,1997-11-02
2767,84447,10,1997-11-02
3203,84500,10,1997-11-02
1155,84393,10,1997-11-02
3375,84406,50,1997-11-02
3385,84492,10,1997-11-02
3375,84406,50,1997-11-02
3508,84416,20,1997-11-02
3508,84416,25,1997-11-02
3508,84416,25,1997-11-02
3508,84416,25,1997-11-02
3508,84416,25,1997-11-02
3508,84416,25,1997-11-02
3508,84416,25,1997-11-02
3508,84416,25,1997-11-02
3991,84429,35,1997-11-02
4286,84413,30,1997-11-02
4288,84430,10,1997-11-02
2767,84447,10,1997-11-02
3508,84416,25,1997-11-02
3203,84500,5,1997-11-02
3385,84492,10,1997-11-02
2767,84447,10,1997-11-02
2767,84447,20,1997-11-02
4288,84430,25,1997-11-02
5548,84424,20,1997-11-02
5702,84384,125,1997-11-02
2767,84447,25,1997-11-02
4288,84430,25,1997-11-02
2767,84447,25,1997-11-02
4288,84430,25,1997-11-02
2767,84447,10,1997-11-02
4288,84430,25,1997-11-02
47446,84531,100,2024-12-17
3377,84532,3,1997-11-02
3377,84532,3,1997-11-02
4049,84556,20,1997-11-02
4049,84556,20,1997-11-02
4049,84556,20,1997-11-02
4693,84560,196,1997-11-02
4693,84560,100,1997-11-02
4693,84560,125,1997-11-02
4693,84560,125,1997-11-02
4693,84560,125,1997-11-02
4693,84560,125,1997-11-02
4693,84560,150,1997-11-02
4693,84560,150,1997-11-02
4693,84560,150,1997-11-02
4693,84560,175,1997-11-02
4826,84561,10,1997-11-02
4826,84561,25,1997-11-02
4828,84566,20,1997-11-02
3406,84569,35,1997-11-02
3406,84569,100,1997-11-02
3406,84569,50,1997-11-02
3406,84569,70,1997-11-02
3406,84569,50,1997-11-02
3406,84569,70,1997-11-02
3406,84569,259,1997-11-02
3406,84569,125,1997-11-02
3406,84569,125,1997-11-02
3406,84569,125,1997-11-02
3406,84569,175,1997-11-02
3406,84569,175,1997-11-02
3406,84569,100,1997-11-02
3406,84569,175,1997-11-02
3406,84569,175,1997-11-02
3406,84569,175,1997-11-02
3406,84569,50,1997-11-02
1171,84581,3,1997-11-02
1171,84581,10,1997-11-02
1171,84581,20,1997-11-02
1171,84581,50,1997-11-02
5353,84580,15,1997-11-02
5353,84580,15,1997-11-02
1171,84581,50,1997-11-02
3038,84583,100,1997-11-02
46373,84591,60,2024-05-08
5798,84593,5,1997-11-02
5798,84593,5,1997-11-02
5798,84593,5,1997-11-02
3407,84597,25,1997-11-02
1177,84618,45,1997-11-02
1177,84618,25,1997-11-02
4830,84617,10,1997-11-02
4830,84617,10,1997-11-02
4830,84617,10,1997-11-02
1177,84618,35,1997-11-02
1177,84618,15,1997-11-02
1177,84618,35,1997-11-02
5633,84608,100,1997-11-02
1177,84618,45,1997-11-02
5633,84608,100,1997-11-02
1177,84618,40,1997-11-02
1177,84618,45,1997-11-02
5633,84608,100,1997-11-02
5633,84608,100,1997-11-02
10242,84610,40,2000-07-31
4832,84636,10,1997-11-02
2945,84641,10,1997-11-02
2947,84642,5,1997-11-02
3411,84676,50,1997-11-02
3411,84676,15,1997-11-02
4834,84677,20,1997-11-02
4834,84677,10,1997-11-02
4836,84702,10,1997-11-02
3410,84704,1000,1997-11-02
3410,84704,1000,1997-11-02
3410,84704,1000,1997-11-02
3410,84704,1000,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,100,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1250,1997-11-02
3410,84704,1500,1997-11-02
3410,84704,1500,1997-11-02
3410,84704,750,1997-11-02
3410,84704,750,1997-11-02
2994,84708,50,1997-11-02
3797,84718,100,1997-11-02
3797,84718,100,1997-11-02
3797,84718,175,1997-11-02
3797,84718,100,1997-11-02
2043,84724,15,1997-11-02
2043,84724,25,1997-11-02
5086,84725,50,1997-11-02
5086,84725,50,1997-11-02
5086,84725,50,1997-11-02
5086,84725,50,1997-11-02
5086,84725,50,1997-11-02
5086,84725,50,1997-11-02
2634,84819,10,1997-11-02
3512,84782,10,1997-11-02
4514,84761,15,1997-11-02
3512,84782,5,1997-11-02
3512,84782,5,1997-11-02
6512,84829,250,1997-11-02
6512,84829,50,1997-11-02
6512,84829,50,1997-11-02
6512,84829,25,1997-11-02
3205,84832,5,1997-11-02
3514,84833,15,1997-11-02
3514,84833,25,1997-11-02
3514,84833,25,1997-11-02
3514,84833,25,1997-11-02
3514,84833,15,1997-11-02
3514,84833,15,1997-11-02
3514,84833,15,1997-11-02
3514,84833,15,1997-11-02
3514,84833,15,1997-11-02
15153,84839,500,2019-01-14
3418,84843,10,1997-11-02
5943,84842,125,1997-11-02
2949,84884,10,1997-11-02
2949,84884,10,1997-11-02
5057,84862,50,1997-11-02
5294,84875,20,1997-11-02
6162,84860,35,1997-11-02
14656,84857,30,2010-03-08
46059,84879,530,2019-10-07
5449,84886,175,1997-11-02
5449,84886,175,1997-11-02
5449,84886,175,1997-11-02
5449,84886,175,1997-11-02
5932,84887,10,1997-11-02
5932,84887,25,1997-11-02
5932,84887,10,1997-11-02
5932,84887,20,1997-11-02
5932,84887,50,1997-11-02
3744,84934,25,1997-11-02
4051,84938,20,1997-11-02
4051,84938,20,1997-11-02
4838,84924,5,1997-11-02
6387,84948,175,1997-11-02
4516,84957,25,1997-11-02
4516,84957,20,1997-11-02
4516,84957,25,1997-11-02
4516,84957,25,1997-11-02
4516,84957,25,1997-11-02
2773,84990,15,1997-11-02
2773,84990,15,1997-11-02
2773,84990,20,1997-11-02
2773,84990,20,1997-11-02
2773,84990,25,1997-11-02
2773,84990,25,1997-11-02
4517,84991,25,1997-11-02
5151,84993,500,1997-11-02
5151,84993,150,1997-11-02
3442,84996,100,1997-11-02
5105,85005,150,1997-11-02
4694,85007,125,1997-11-02
4694,85007,125,1997-11-02
4694,85007,150,1997-11-02
4694,85007,150,1997-11-02
4694,85007,150,1997-11-02
4694,85007,150,1997-11-02
4694,85007,175,1997-11-02
4694,85007,175,1997-11-02
6442,85008,175,1997-11-02
5145,85009,350,1997-11-02
5145,85009,100,1997-11-02
5145,85009,350,1997-11-02
5145,85009,100,1997-11-02
5145,85009,350,1997-11-02
5145,85009,350,1997-11-02
5519,85011,60,1997-11-02
2503,85012,200,1997-11-02
2503,85012,100,1997-11-02
2503,85012,125,1997-11-02
2503,85012,35,1997-11-02
2503,85012,3000,1997-11-02
2503,85012,35,1997-11-02
2503,85012,40,1997-11-02
2503,85012,200,1997-11-02
2503,85012,100,1997-11-02
2503,85012,125,1997-11-02
2503,85012,70,1997-11-02
2503,85012,70,1997-11-02
2503,85012,175,1997-11-02
3048,85014,75,1997-11-02
3048,85014,350,1997-11-02
3048,85014,350,1997-11-02
3048,85014,350,1997-11-02
3048,85014,350,1997-11-02
3048,85014,350,1997-11-02
3048,85014,350,1997-11-02
3443,85033,50,1997-11-02
3451,85047,20,1997-11-02
3451,85047,20,1997-11-02
3451,85047,25,1997-11-02
3549,85118,5,1997-11-02
3551,85122,100,1997-11-02
3551,85122,500,1997-11-02
3551,85122,1000,1997-11-02
3551,85122,500,1997-11-02
3551,85122,125,1997-11-02
3551,85122,125,1997-11-02
3207,85133,5,1997-11-02
4840,85141,25,1997-11-02
3207,85133,5,1997-11-02
46297,85128,267.15,2022-07-01
46297,85128,267.15,2022-07-14
46297,85128,267.15,2022-09-27
46297,85128,443,2023-01-27
46297,85128,56.65,2023-02-23
46297,85128,56.65,2023-02-23
46297,85128,544.9,2023-07-19
46297,85128,272.95,2023-08-11
46297,85128,272.95,2023-08-24
46297,85128,272.95,2023-09-08
46297,85128,272.95,2023-09-22
46297,85128,56.65,2023-11-02
46297,85128,56.65,2023-12-31
46406,85129,56.65,2024-01-11
46297,85128,56.65,2024-01-31
46297,85128,56.65,2024-02-23
46297,85128,272.95,2024-04-19
46297,85128,272.95,2024-06-18
46297,85128,272.95,2024-09-09
46297,85128,800,2024-10-07
46297,85128,330,2024-10-14
46297,85128,353.3,2025-02-08
46297,85128,61.8,2025-03-05
46297,85128,265,2025-05-05
46297,85128,270,2025-08-04
46297,85128,550,2025-09-18
46297,85128,255.86,2025-09-23
3553,85159,50,1997-11-02
3553,85159,100,1997-11-02
3553,85159,250,1997-11-02
3553,85159,100,1997-11-02
45672,85150,530,2017-03-03
45672,85150,510,2017-04-18
2777,85163,15,1997-11-02
2777,85163,10,1997-11-02
2777,85163,10,1997-11-02
2777,85163,15,1997-11-02
2777,85163,15,1997-11-02
2777,85163,10,1997-11-02
2777,85163,20,1997-11-02
2777,85163,15,1997-11-02
2777,85163,20,1997-11-02
2777,85163,20,1997-11-02
2777,85163,20,1997-11-02
2777,85163,25,1997-11-02
2777,85163,25,1997-11-02
1221,85171,20,1997-11-02
1221,85171,20,1997-11-02
1221,85171,50,1997-11-02
4518,85179,20,1997-11-02
1227,85189,25,1997-11-02
1227,85189,30,1997-11-02
1227,85189,10,1997-11-02
1227,85189,20,1997-11-02
1227,85189,25,1997-11-02
1227,85189,83.33,1997-11-02
1227,85189,20,1997-11-02
1227,85189,83.33,1997-11-02
1227,85189,10,1997-11-02
1227,85189,15,1997-11-02
1227,85189,10,1997-11-02
1227,85189,20,1997-11-02
1227,85189,83.33,1997-11-02
1227,85189,20,1997-11-02
1227,85189,83.33,1997-11-02
1227,85189,20,1997-11-02
1227,85189,83.33,1997-11-02
1227,85189,15,1997-11-02
1227,85189,15,1997-11-02
1227,85189,250,1997-11-02
1227,85189,83.33,1997-11-02
1227,85189,30,1997-11-02
1227,85189,80,1997-11-02
1227,85189,166.66,1997-11-02
1227,85189,100,1997-11-02
1227,85189,83.34,1997-11-02
1227,85189,83.34,1997-11-02
1227,85189,83.34,1997-11-02
1227,85189,83.34,1997-11-02
1227,85189,20,1997-11-02
1227,85189,100,1997-11-02
1227,85189,10,1997-11-02
1227,85189,25,1997-11-02
1227,85189,80,1997-11-02
1227,85189,25,1997-11-02
1227,85189,250,1997-11-02
1227,85189,250,1997-11-02
1227,85189,50,1997-11-02
1227,85189,100,1997-11-02
1227,85189,200,1997-11-02
1227,85189,50,1997-11-02
1227,85189,50,1997-11-02
1227,85189,50,1997-11-02
1227,85189,100,1997-11-02
1227,85189,100,1997-11-02
1227,85189,250,1997-11-02
1227,85189,100,1997-11-02
1227,85189,100,1997-11-02
1227,85189,100,1997-11-02
1227,85189,100,1997-11-02
1227,85189,150,1997-11-02
1227,85189,100,1997-11-02
1227,85189,100,1997-11-02
4842,85208,20,1997-11-02
4844,85213,5,1997-11-02
4846,85223,20,1997-11-02
5450,85204,15,1997-11-02
5450,85204,15,1997-11-02
5450,85204,5.4,1997-11-02
3432,85229,200,1997-11-02
3432,85229,175,1997-11-02
3432,85229,175,1997-11-02
3432,85229,175,1997-11-02
3432,85229,175,1997-11-02
3432,85229,175,1997-11-02
4848,85231,200,1997-11-02
1235,85237,20,1997-11-02
1235,85237,30,1997-11-02
1235,85237,20,1997-11-02
1235,85237,20,1997-11-02
1235,85237,10,1997-11-02
1235,85237,10,1997-11-02
1235,85237,15,1997-11-02
1235,85237,20,1997-11-02
1235,85237,15,1997-11-02
3585,85241,10,1997-11-02
3585,85241,25,1997-11-02
3585,85241,25,1997-11-02
3585,85241,35,1997-11-02
3585,85241,35,1997-11-02
3585,85241,35,1997-11-02
3585,85241,25,1997-11-02
3585,85241,35,1997-11-02
3585,85241,50,1997-11-02
3585,85241,50,1997-11-02
2995,85244,50,1997-11-02
6200,85252,50,1997-11-02
3596,85261,5,1997-11-02
3593,85262,250,1997-11-02
5640,85263,250,1997-11-02
5640,85263,250,1997-11-02
5640,85263,250,1997-11-02
5640,85263,250,1997-11-02
5640,85263,1000,1997-11-02
5640,85263,1000,1997-11-02
5640,85263,500,1997-11-02
5640,85263,500,1997-11-02
3597,85269,1000,1997-11-02
3597,85269,100,1997-11-02
3597,85269,250,1997-11-02
3597,85269,250,1997-11-02
3597,85269,250,1997-11-02
3597,85269,200,1997-11-02
3597,85269,300,1997-11-02
4142,85274,10,1997-11-02
4142,85274,10,1997-11-02
6098,85294,175,1997-11-02
1245,85296,10,1997-11-02
1245,85296,10,1997-11-02
1245,85296,10,1997-11-02
1245,85296,10,1997-11-02
993,85312,50,1997-11-02
993,85312,50,1997-11-02
993,85312,100,1997-11-02
993,85312,15,1997-11-02
993,85312,10,1997-11-02
993,85312,20,1997-11-02
993,85312,600,1997-11-02
993,85312,250,1997-11-02
993,85312,850,1997-11-02
993,85312,10,1997-11-02
993,85312,15,1997-11-02
3931,85310,25,1997-11-02
993,85312,800,1997-11-02
993,85312,50,1997-11-02
993,85312,15,1997-11-02
993,85312,50,1997-11-02
993,85312,15,1997-11-02
993,85312,50,1997-11-02
993,85312,25,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,5,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,10,1997-11-02
993,85312,60,1997-12-22
2442,85332,25,1997-11-02
2442,85332,25,1997-11-02
2442,85332,25,1997-11-02
3600,85351,25,1997-11-02
3600,85351,25,1997-11-02
3600,85351,25,1997-11-02
3600,85351,25,1997-11-02
3600,85351,25,1997-11-02
3600,85351,35,1997-11-02
3600,85351,100,1997-11-02
3600,85351,25,1997-11-02
3600,85351,100,1997-11-02
3600,85351,100,1997-11-02
3602,85356,35,1997-11-02
4849,85342,5,1997-11-02
4853,85354,25,1997-11-02
4855,85355,50,1997-11-02
3600,85351,25,1997-11-02
3600,85351,30,1997-11-02
1249,85367,10,1997-11-02
1249,85367,7.5,1997-11-02
1249,85367,10,1997-11-02
1249,85367,10,1997-11-02
1249,85367,20,1997-11-02
1249,85367,10,1997-11-02
1249,85367,10,1997-11-02
1249,85367,10,1997-11-02
1249,85367,10,1997-11-02
1249,85367,10,1997-11-02
1249,85367,10,1997-11-02
1249,85367,25,1997-11-02
4053,85371,25,1997-11-02
4167,85377,65,1997-11-02
4695,85382,125,1997-11-02
6099,85383,15,1997-11-02
2444,85386,25,1997-11-02
2444,85386,25,1997-11-02
2637,85387,25,1997-11-02
2637,85387,50,1997-11-02
2996,85388,50,1997-11-02
1257,85425,50,1997-11-02
5452,85456,25,1997-11-02
5452,85456,25,1997-11-02
5452,85456,25,1997-11-02
5452,85456,25,1997-11-02
5208,85457,37.5,1997-11-02
2997,85458,30,1997-11-02
2997,85458,45,1997-11-02
2997,85458,25,1997-11-02
2997,85458,8.34,1997-11-02
2997,85458,8.33,1997-11-02
2997,85458,8.33,1997-11-02
5370,85485,20,1997-11-02
1263,85518,3,1997-11-02
5247,85530,25,1997-11-02
5247,85530,25,1997-11-02
3605,85536,45,1997-11-02
4610,85537,10,1997-11-02
2638,85540,25,1997-11-02
3607,85549,50,1997-11-02
3607,85549,100,1997-11-02
3610,85577,100,1997-11-02
3614,85586,1000,1997-11-02
6100,85588,656,1997-11-02
5735,85590,50,1997-11-02
6535,85605,375,1997-11-02
3615,85612,250,1997-11-02
3615,85612,300,1997-11-02
3615,85612,500,1997-11-02
3615,85612,100,1997-11-02
3615,85612,500,1997-11-02
3615,85612,100,1997-11-02
3615,85612,1000,1997-11-02
5552,85617,25,1997-11-02
3616,85634,125,1997-11-02
3616,85634,150,1997-11-02
3616,85634,150,1997-11-02
3616,85634,175,1997-11-02
3617,85642,50,1997-11-02
5327,85643,216.3,1997-11-02
5327,85643,20,1997-11-02
5327,85643,20,1997-11-02
5327,85643,50,1997-11-02
5327,85643,20,1997-11-02
5327,85643,20,1997-11-02
5327,85643,30,1997-11-02
2445,85645,10,1997-11-02
47476,85647,100,2025-07-08
1283,85650,50,1997-11-02
2548,85654,300,1997-11-02
2951,85663,5,1997-11-02
3646,85664,150,1997-11-02
3646,85664,150,1997-11-02
3646,85664,150,1997-11-02
3646,85664,150,1997-11-02
3646,85664,150,1997-11-02
3933,85666,10,1997-11-02
6075,85686,500,1997-11-02
6075,85686,500,1997-11-02
6075,85686,500,1997-11-02
47449,85690,250,2024-12-28
5095,85695,20,1997-11-02
5095,85695,25,1997-11-02
5095,85695,120,1997-11-02
5095,85695,20,1997-11-02
5095,85695,10,1997-11-02
15051,85700,200,2024-06-26
3721,85713,10,1997-11-02
3648,85727,49.24,1997-11-02
6445,85734,125,1997-11-02
3650,85740,500,1997-11-02
3650,85740,500,1997-11-02
3650,85740,250,1997-11-02
3650,85740,100,1997-11-02
3650,85740,250,1997-11-02
3650,85740,250,1997-11-02
3650,85740,250,1997-11-02
3650,85740,125,1997-11-02
3650,85740,250,1997-11-02
3650,85740,500,1997-11-02
3650,85740,500,1997-11-02
3651,85742,250,1997-11-02
3651,85742,250,1997-11-02
3651,85742,200,1997-11-02
3651,85742,200,1997-11-02
3652,85743,100,1997-11-02
3652,85743,125,1997-11-02
3652,85743,125,1997-11-02
3652,85743,175,1997-11-02
3652,85743,250,1997-11-02
3652,85743,125,1997-11-02
3653,85744,100,1997-11-02
3653,85744,100,1997-11-02
3653,85744,100,1997-11-02
3653,85744,100,1997-11-02
3653,85744,100,1997-11-02
3653,85744,100,1997-11-02
3653,85744,100,1997-11-02
3653,85744,250,1997-11-02
3653,85744,100,1997-11-02
3653,85744,125,1997-11-02
3653,85744,125,1997-11-02
3653,85744,100,1997-11-02
3653,85744,125,1997-11-02
3653,85744,100,1997-11-02
3653,85744,125,1997-11-02
3653,85744,100,1997-11-02
3653,85744,250,1997-11-02
3653,85744,175,1997-11-02
3653,85744,150,1997-11-02
3653,85744,250,1997-11-02
5032,85745,250,1997-11-02
5705,85748,125,1997-11-02
3658,85750,50,1997-11-02
3658,85750,100,1997-11-02
3658,85750,100,1997-11-02
