constituent_id,amount,date_added,campaign_id,fund_id,payment_method,category
53,50,1997-12-30T11:47:10-05:00,7,29,Cash,Donation
2272,25,1997-12-31T15:05:08-05:00,7,26,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,7,31,Cash,Donation
6467,100,1997-11-02T00:00:00-05:00,7,33,Cash,Donation
3568,50,1997-11-02T00:00:00-05:00,7,33,Cash,Donation
1213,25,1997-11-02T00:00:00-05:00,7,31,Cash,Donation
1237,50,1997-11-02T00:00:00-05:00,7,31,Cash,Donation
3644,50,1997-11-02T00:00:00-05:00,7,31,Cash,Donation
3644,100,1997-11-02T00:00:00-05:00,7,32,Cash,Donation
3644,1000,1997-11-02T00:00:00-05:00,7,32,Cash,Donation
3644,1000,1997-11-02T00:00:00-05:00,7,32,Cash,Donation
3644,1000,1997-11-02T00:00:00-05:00,7,32,Cash,Donation
3644,1000,1997-11-02T00:00:00-05:00,7,32,Cash,Donation
3644,1000,1997-11-02T00:00:00-05:00,7,32,Cash,Donation
1463,25,2003-03-07T14:30:07-05:00,7,,Cash,Donation
1463,25,2014-12-22T11:17:21.877-05:00,7,,Cash,Donation
1463,25,2015-12-29T11:54:02.183-05:00,7,,Cash,Donation
1473,65.1,2006-05-30T13:39:59.717-04:00,7,,Cash,GiftInKind
1473,20,2010-10-06T17:38:22.413-04:00,7,,Cash,Donation
1473,12.96,2014-07-30T16:20:08.973-04:00,7,,Cash,GiftInKind
1473,25,2016-12-08T14:39:24.893-05:00,7,,Cash,Donation
5395,113,2006-05-16T16:17:34.233-04:00,7,,Cash,GiftInKind
1555,25,1997-11-02T00:00:00-05:00,7,,Cash,Donation
1555,200,2015-06-12T14:10:29.98-04:00,7,,Cash,Donation
10308,200,2000-08-31T16:54:30-04:00,7,,Cash,Donation
10308,2000,2006-08-08T10:16:27.14-04:00,7,,Cash,Donation
4182,500,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4182,500,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4182,50,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4182,500,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4182,10,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4182,500,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4182,100,2001-01-30T13:51:04-05:00,7,,Cash,Donation
4182,250,2007-08-01T15:23:38.92-04:00,7,,Cash,Donation
6545,200,2013-02-07T14:30:20.553-05:00,7,,Cash,Donation
6545,200,2014-02-04T18:25:26.28-05:00,7,,Cash,Donation
4234,50,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4234,10,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4234,20,1997-11-02T00:00:00-05:00,7,,Cash,Donation
4234,20,1997-11-02T00:00:00-05:00,7,,Cash,Donation
11289,50,2010-12-06T16:44:46.337-05:00,7,,Cash,Donation
1807,25,1997-11-02T00:00:00-05:00,7,,Cash,Donation
1807,10,1997-11-02T00:00:00-05:00,7,,Cash,Donation
1807,50,2011-01-04T15:25:53.937-05:00,7,,Cash,Donation
1807,100,2013-12-13T12:56:28.377-05:00,7,,Cash,Donation
1807,100,2014-12-22T11:19:23.883-05:00,7,,Cash,Donation
1807,100,2016-01-08T17:37:29.71-05:00,7,,Cash,Donation
4456,25,1997-11-02T00:00:00-05:00,7,31,Cash,Donation
2009,100,1997-11-02T00:00:00-05:00,7,27,Cash,Donation
2009,100,1997-11-02T00:00:00-05:00,7,30,Cash,Donation
2009,10,1997-11-02T00:00:00-05:00,7,30,Cash,Donation
3389,5,1997-11-02T00:00:00-05:00,8,,Cash,Donation
1463,25,1997-11-02T00:00:00-05:00,8,,Cash,Donation
4880,20,1997-11-02T00:00:00-05:00,8,,Cash,Donation
1555,25,1997-11-02T00:00:00-05:00,8,,Cash,Donation
4231,5,1997-11-02T00:00:00-05:00,8,,Cash,Donation
4231,10,1997-11-02T00:00:00-05:00,9,,Cash,Donation
1463,25,1997-11-02T00:00:00-05:00,10,,Cash,Donation
3612,25,1997-11-02T00:00:00-05:00,10,,Cash,Donation
4231,15,1997-11-02T00:00:00-05:00,10,,Cash,Donation
1807,30,1997-11-02T00:00:00-05:00,10,,Cash,Donation
4182,150,1998-03-03T08:19:50-05:00,11,,Cash,Donation
7684,20000,1999-10-27T13:22:45-04:00,11,,Cash,Donation
3845,5,1997-11-02T00:00:00-05:00,12,,Cash,Donation
2784,50,2014-07-15T16:07:25.09-04:00,12,,Cash,Donation
3389,5,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3389,5,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3389,5,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3389,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3389,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3389,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3939,35,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3939,35,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1463,25,2012-07-04T09:37:06.867-04:00,12,,Cash,Donation
1473,35,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1473,40,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1473,40,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1473,25,1998-12-21T15:13:57-05:00,12,,Cash,Donation
1473,30.72,2013-09-05T16:59:48.53-04:00,12,,Cash,GiftInKind
1473,10,2014-05-09T19:31:30.867-04:00,12,,CreditCard,Donation
2788,25,2014-06-10T14:44:25.2-04:00,12,,Cash,Donation
2788,75,2015-06-12T15:31:35.927-04:00,12,,Cash,Donation
2788,50,2016-07-06T15:06:13.78-04:00,12,,Cash,Donation
8423,25,1999-07-05T16:34:51-04:00,12,,Cash,Donation
8423,25,2000-05-30T14:29:42-04:00,12,,Cash,Donation
8423,25,2003-06-03T14:31:29-04:00,12,,Cash,Donation
4175,50,2002-08-05T09:56:32-04:00,12,,Cash,Donation
10308,50,2005-07-01T16:47:11-04:00,12,,Cash,Donation
10308,100,2008-07-23T14:41:23.697-04:00,12,,Cash,Donation
10308,100,2009-05-26T10:40:15.737-04:00,12,,Cash,Donation
10308,75,2011-06-10T14:41:29.323-04:00,12,,Cash,Donation
10308,150,2012-07-04T09:44:39.843-04:00,12,,Cash,Donation
10308,150,2014-07-03T13:03:08.687-04:00,12,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4182,500,1997-11-26T16:19:33-05:00,12,,Cash,Donation
4182,500,1998-12-02T10:01:43-05:00,12,,Cash,Donation
4182,1000,2001-12-26T09:47:21-05:00,12,,Cash,Donation
6545,300,2011-05-23T15:49:12.257-04:00,12,,Cash,Donation
6545,150,2013-06-14T15:02:33.583-04:00,12,,Cash,Donation
11834,100,2006-07-20T16:48:07.58-04:00,12,,Cash,Donation
11834,100,2007-07-11T15:28:40.547-04:00,12,,Cash,Donation
11834,960,2016-07-06T15:46:50.763-04:00,12,,Cash,Donation
1615,100,1998-08-05T14:21:25-04:00,12,,Cash,Donation
1615,50,1999-02-10T10:20:18-05:00,12,,Cash,Donation
1615,100,1999-08-03T09:51:24-04:00,12,,Cash,Donation
1615,150,2001-01-30T13:53:37-05:00,12,,Cash,Donation
1615,150,2001-06-01T08:34:35-04:00,12,,Cash,Donation
1615,100,2004-07-02T11:31:01-04:00,12,,Cash,Donation
1615,250,2005-07-01T16:18:07-04:00,12,,Cash,Donation
3612,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3612,35,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3612,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3612,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3612,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3612,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3612,25,1997-12-24T13:31:10-05:00,12,,Cash,Donation
3612,25,1998-07-02T11:59:56-04:00,12,,Cash,Donation
3612,25,1999-08-03T09:51:54-04:00,12,,Cash,Donation
3612,35,2000-02-01T12:34:39-05:00,12,,Cash,Donation
3612,25,2000-05-30T14:35:02-04:00,12,,Cash,Donation
3612,25,2001-12-03T11:26:02-05:00,12,,Cash,Donation
3612,25,2002-08-05T09:57:11-04:00,12,,Cash,Donation
3612,25,2003-06-03T14:42:21-04:00,12,,Cash,Donation
3612,50,2004-06-01T12:22:07-04:00,12,,Cash,Donation
3612,25,2005-09-02T09:07:11-04:00,12,,Cash,Donation
3612,25,2006-07-20T16:51:32.16-04:00,12,,Cash,Donation
4231,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,15,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,20,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,20,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,20,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,10,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4231,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
5935,100,1997-11-02T00:00:00-05:00,12,,Cash,Donation
4234,20,2001-12-03T11:28:56-05:00,12,,Cash,Donation
4234,25,2002-12-10T10:55:50-05:00,12,,Cash,Donation
4234,25,2004-11-24T10:55:28-05:00,12,,Cash,Donation
11289,25,2002-08-05T10:00:13-04:00,12,,Cash,Donation
11289,50,2003-07-08T14:31:36-04:00,12,,Cash,Donation
11289,50,2004-06-01T12:18:04-04:00,12,,Cash,Donation
11289,50,2005-07-01T15:26:01-04:00,12,,Cash,Donation
11289,25,2006-07-20T16:32:33.58-04:00,12,,Cash,Donation
11289,50,2009-06-01T15:39:36.79-04:00,12,,Cash,Donation
11289,50,2010-06-08T16:36:27.2-04:00,12,,Cash,Donation
11289,75,2012-07-12T12:43:59.047-04:00,12,,Cash,Donation
11289,75,2013-06-06T10:21:12.397-04:00,12,,Cash,Donation
11289,75,2014-07-03T13:27:55.82-04:00,12,,Cash,Donation
4340,5,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,100,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,75,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,70,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,75,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,100,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
3402,100,1998-07-02T13:55:49-04:00,12,,Cash,Donation
3402,50,1999-07-05T16:51:04-04:00,12,,Cash,Donation
3402,50,2000-05-30T14:08:06-04:00,12,,Cash,Donation
3402,50,2003-06-03T14:26:38-04:00,12,,Cash,Donation
3402,50,2004-06-01T12:18:48-04:00,12,,Cash,Donation
3402,50,2005-09-02T09:04:56-04:00,12,,Cash,Donation
3402,50,2008-05-19T12:58:32.107-04:00,12,,Cash,Donation
1807,35,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,35,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,25,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,30,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,100,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,35,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,50,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,100,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,100,1997-11-02T00:00:00-05:00,12,,Cash,Donation
1807,45,1998-07-02T14:01:53-04:00,12,,Cash,Donation
1807,100,2002-05-02T08:57:01-04:00,12,,Cash,Donation
1807,200,2003-06-03T14:46:00-04:00,12,,Cash,Donation
1807,200,2004-07-02T11:18:44-04:00,12,,Cash,Donation
1807,250,2005-06-14T15:16:53-04:00,12,,Cash,Donation
1807,250,2006-06-13T11:10:42.013-04:00,12,,Cash,Donation
1807,250,2007-03-06T14:06:09.283-05:00,12,,Cash,Donation
1807,250,2008-05-19T11:50:37.53-04:00,12,,Cash,Donation
1807,150,2011-05-16T14:38:19.55-04:00,12,,Cash,Donation
1807,75,2012-06-29T15:11:02.807-04:00,12,,Cash,Donation
1807,150,2013-06-06T10:22:05.15-04:00,12,,Cash,Donation
1807,125,2015-07-01T11:49:27.747-04:00,12,,Cash,Donation
1807,320,2016-07-06T15:42:18.16-04:00,12,,Cash,Donation
1807,320,2017-06-16T11:09:12.35-04:00,12,,Cash,Donation
6720,500,1997-12-30T13:54:08-05:00,14,,Cash,Donation
7156,100,1999-04-06T16:38:13-04:00,16,,Cash,Donation
1473,10,2014-03-06T12:50:00.933-05:00,16,,CreditCard,Donation
4088,25,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4088,50,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4088,50,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4088,50,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4088,50,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4088,50,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4088,50,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4088,50,1998-03-03T08:16:40-05:00,16,,Cash,Donation
4088,50,1999-02-10T10:15:18-05:00,16,,Cash,Donation
4088,75,2000-02-25T11:05:12-05:00,16,,Cash,Donation
4088,100,2001-04-03T12:24:38-04:00,16,,Cash,Donation
4088,100,2002-07-02T09:14:52-04:00,16,,Cash,Donation
4088,100,2004-02-27T10:47:49-05:00,16,,Cash,Donation
4088,100,2005-03-01T14:49:23-05:00,16,,Cash,Donation
4088,100,2006-04-06T12:20:54.51-04:00,16,,Cash,Donation
4088,100,2007-12-18T08:59:37.397-05:00,16,,Cash,Donation
4088,100,2009-04-20T09:37:20.183-04:00,16,,Cash,Donation
11420,100,2002-05-02T08:51:47-04:00,16,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,100,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,150,1997-11-02T00:00:00-05:00,16,,Cash,Donation
4182,150,1998-03-03T08:19:23-05:00,16,,Cash,Donation
4182,150,1999-02-10T10:19:45-05:00,16,,Cash,Donation
4182,150,2000-02-29T13:44:30-05:00,16,,Cash,Donation
4182,150,2001-04-03T13:26:51-04:00,16,,Cash,Donation
4182,150,2002-03-28T14:42:41-05:00,16,,Cash,Donation
4182,150,2002-05-02T08:55:20-04:00,16,,Cash,Donation
4182,150,2003-03-28T13:58:17-05:00,16,,Cash,Donation
4182,100,2004-10-26T09:17:16-04:00,16,,Cash,Donation
4182,100,2005-03-21T16:34:13-05:00,16,,Cash,Donation
4182,100,2006-04-06T11:56:13.31-04:00,16,,Cash,Donation
4182,100,2007-05-15T12:02:22.263-04:00,16,,Cash,Donation
7296,100,1998-03-27T09:43:33-05:00,16,,Cash,Donation
7296,100,2002-05-02T08:56:29-04:00,16,,Cash,Donation
1473,100,1997-11-02T00:00:00-05:00,18,,Cash,Donation
4175,21,1997-11-02T00:00:00-05:00,18,,Cash,Donation
4182,500,1997-11-02T00:00:00-05:00,18,,Cash,Donation
4182,600,1997-11-02T00:00:00-05:00,18,,Cash,Donation
1807,100,1997-11-02T00:00:00-05:00,18,,Cash,Donation
4182,750,1997-11-02T00:00:00-05:00,20,,Cash,Donation
4182,200,1997-11-02T00:00:00-05:00,21,,Cash,Donation
4182,600,1997-11-02T00:00:00-05:00,22,,Cash,Donation
2784,65,2000-02-01T10:22:43-05:00,24,,Cash,Donation
2784,300,2000-08-17T15:07:28-04:00,24,,Cash,Donation
2784,50,2001-09-04T09:36:26-04:00,24,,Cash,Donation
2784,35,2009-03-04T14:59:15.933-05:00,24,,Cash,Donation
7525,1000,1998-06-05T11:17:21-04:00,24,,Cash,Donation
1473,10,2014-03-19T09:22:41.29-04:00,24,,CreditCard,Donation
1473,10,2016-09-01T11:26:15.26-04:00,24,,Cash,GiftInKind
1473,150,2020-07-10T14:11:28.62-04:00,24,,CreditCard,Donation
2788,50,1998-03-27T09:34:30-05:00,24,,Cash,Donation
2788,100,1998-06-05T11:18:36-04:00,24,,Cash,Donation
2788,100,1999-04-28T16:22:03-04:00,24,,Cash,Donation
2788,100,2000-08-17T15:08:05-04:00,24,,Cash,Donation
2788,100,2001-09-04T09:22:13-04:00,24,,Cash,Donation
2788,100,2002-10-01T10:24:32-04:00,24,,Cash,Donation
2788,100,2004-01-05T13:58:58-05:00,24,,Cash,Donation
2788,50,2005-02-03T16:04:03-05:00,24,,Cash,Donation
2788,50,2006-11-29T10:28:28.23-05:00,24,,Cash,Donation
2788,100,2007-05-15T12:34:12.06-04:00,24,,Cash,Donation
2788,50,2013-12-13T12:58:47.113-05:00,24,,Cash,Donation
2788,25,2017-04-21T16:40:49.6-04:00,24,,Cash,Donation
4128,10,2000-04-04T09:42:58-04:00,24,,Cash,Donation
4182,50,1998-12-02T10:00:38-05:00,24,,Cash,Donation
4234,20,2001-12-03T11:28:33-05:00,24,,Cash,Donation
4234,25,2002-12-05T12:15:52-05:00,24,,Cash,Donation
4234,20,2005-11-30T03:07:57-05:00,24,,Cash,Donation
4234,10,2005-12-30T00:05:05-05:00,24,,Cash,Donation
4234,10,2007-03-06T11:48:59.927-05:00,24,,Cash,Donation
46414,101,2024-03-14T13:42:54.52-04:00,24,,Cash,Donation
10000,50,2000-04-27T15:43:07-04:00,24,,Cash,Donation
10000,50,2000-08-17T15:09:18-04:00,24,,Cash,Donation
10000,100,2003-10-01T12:26:28-04:00,24,,Cash,Donation
10000,50,2003-10-21T11:31:26-04:00,24,,Cash,Donation
4182,50,1997-11-02T00:00:00-05:00,26,,Cash,Donation
4182,500,1997-12-30T10:32:35-05:00,26,,Cash,Donation
1463,25,1997-11-02T00:00:00-05:00,27,,Cash,Donation
4182,600,1997-11-02T00:00:00-05:00,27,,Cash,Donation
4182,500,1997-12-30T10:33:09-05:00,27,,Cash,Donation
1555,25,1997-11-02T00:00:00-05:00,29,,Cash,Donation
6720,300,1997-12-30T13:52:43-05:00,31,,Cash,Donation
6396,20,1997-11-02T00:00:00-05:00,32,,Cash,Donation
6399,50,1997-11-02T00:00:00-05:00,32,,Cash,Donation
4182,25,1997-11-02T00:00:00-05:00,33,,Cash,Donation
4182,250,2004-07-30T11:21:45-04:00,34,,Cash,Donation
4182,75,1997-11-02T00:00:00-05:00,35,,Cash,Donation
4182,80,1999-07-05T16:41:44-04:00,36,,Cash,Donation
1807,175,1997-11-02T00:00:00-05:00,36,,Cash,Donation
6720,1000,1997-12-30T13:50:34-05:00,37,,Cash,Donation
2784,50,1999-10-27T13:35:15-04:00,42,,Cash,Donation
2788,100,1999-10-05T10:06:38-04:00,42,,Cash,Donation
4182,50,2000-02-25T11:09:55-05:00,46,,Cash,Donation
1807,84,2001-04-03T13:32:44-04:00,46,,Cash,Donation
10000,50,2001-08-02T16:22:50-04:00,49,,Cash,Donation
2784,75,2005-07-05T10:19:11-04:00,53,,Cash,Donation
2788,50,2005-08-15T14:19:42-04:00,53,,Cash,Donation
12522,50,2005-07-05T10:26:14-04:00,53,,Cash,Donation
1555,200,2003-08-06T13:43:36-04:00,54,,Cash,Donation
1615,200,2002-10-01T10:23:45-04:00,54,,Cash,Donation
4182,500,2003-03-28T13:57:07-05:00,58,,Cash,Donation
1473,100,2009-11-12T12:05:27.23-05:00,60,,Cash,Donation
1473,100,2010-11-05T11:19:32.35-04:00,60,,Cash,Donation
1473,100,2011-10-31T16:58:03.957-04:00,60,,Cash,Donation
1473,30,2010-11-05T11:25:15.75-04:00,73,,Cash,Donation
11834,5000,2018-04-10T18:35:35.93-04:00,78,,Cash,Donation
11289,40,2012-03-13T12:48:09.787-04:00,78,,Cash,Donation
1473,100,2010-02-26T16:26:59.293-05:00,82,,Cash,Donation
1473,100,2011-02-17T18:50:29.49-05:00,82,,Cash,Donation
1473,25,2013-04-22T14:04:58.613-04:00,82,,Cash,Donation
1473,25,2015-03-16T10:47:36.317-04:00,82,,CreditCard,Donation
1473,1,2011-09-28T09:26:13.893-04:00,89,,Cash,Donation
1473,15,2011-09-28T10:45:11.39-04:00,89,,CreditCard,Donation
1473,1,2011-09-28T11:43:07.233-04:00,89,,CreditCard,Donation
1473,10,2023-11-29T09:07:29.543-05:00,89,,CreditCard,Donation
2784,75,2015-12-23T13:47:42.9-05:00,90,,Cash,Donation
2784,75,2016-12-08T12:43:58.78-05:00,90,,Cash,Donation
2784,75,2017-12-29T12:53:52.547-05:00,90,,Cash,Donation
2784,75,2018-12-28T15:11:10.043-05:00,90,,Cash,Donation
2788,25,2015-12-23T13:48:20.017-05:00,90,,Cash,Donation
2788,25,2016-12-08T13:27:17.66-05:00,90,,Cash,Donation
1473,15,2023-08-28T11:33:39.607-04:00,103,,Cash,Pledge
7,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
7,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
7,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
7,50,1997-11-02T00:00:00-05:00,,2,Cash,Donation
7,50,1997-11-02T00:00:00-05:00,,2,Cash,Donation
7,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
7,50,1997-11-02T00:00:00-05:00,,2,Cash,Donation
7,25,1997-11-02T00:00:00-05:00,,14,Cash,Donation
7,50,1997-11-02T00:00:00-05:00,,2,Cash,Donation
5234,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
5234,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3735,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5853,100,1997-11-02T00:00:00-05:00,,14,Cash,Donation
53,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
53,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
53,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
53,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
53,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
53,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
53,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
53,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
53,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
53,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
53,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2076,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2088,10,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2088,50,1997-11-02T00:00:00-05:00,,18,Cash,Donation
2088,100,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2899,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2899,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
45579,50,2016-04-25T14:56:45.43-04:00,,78,Cash,Donation
4461,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4461,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4461,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4461,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4461,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4461,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4461,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4461,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4461,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2095,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2095,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2095,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2103,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2105,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3852,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2272,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2272,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2272,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2272,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2272,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2272,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2272,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
5281,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5281,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5281,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
119,120,1997-11-02T00:00:00-05:00,,7,Cash,Donation
119,125,1997-11-02T00:00:00-05:00,,7,Cash,Donation
119,25,1997-11-02T00:00:00-05:00,,9,Cash,Donation
119,115,1997-11-02T00:00:00-05:00,,12,Cash,Donation
119,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
119,120,1997-11-02T00:00:00-05:00,,12,Cash,Donation
119,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
119,60,1997-11-02T00:00:00-05:00,,7,Cash,Donation
119,70,1997-11-02T00:00:00-05:00,,12,Cash,Donation
119,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
119,60,1997-11-02T00:00:00-05:00,,7,Cash,Donation
119,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
119,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
119,60,1997-11-02T00:00:00-05:00,,2,Cash,Donation
119,70,1997-11-02T00:00:00-05:00,,12,Cash,Donation
119,70,1997-11-02T00:00:00-05:00,,2,Cash,Donation
119,75,1997-11-02T00:00:00-05:00,,12,Cash,Donation
119,80,1997-11-02T00:00:00-05:00,,12,Cash,Donation
119,70,1997-11-02T00:00:00-05:00,,2,Cash,Donation
119,90,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3854,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3914,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3914,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3914,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,300,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,150,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,200,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,90,1997-11-02T00:00:00-05:00,,15,Cash,Donation
