Contact ID,Amount,Received Date,Payment Date,Payment Method,Status,Created At,Donation ID,Action,Duplicate Group
39594,36.00,2025-02-06,2025-02-06,Credit Card,completed,2025-12-18T21:11:45.669Z,134911,KEEP,39594-36.00-2025-02-05 to 2025-02-06
39594,36.00,2025-02-05,2025-02-05,Credit Card,completed,2025-11-13T12:48:10.532Z,101709,REMOVE,39594-36.00-2025-02-05 to 2025-02-06
39595,87.00,2025-01-22,2025-01-22,Credit Card,completed,2025-12-18T21:11:46.039Z,134919,KEEP,39595-87.00-2025-01-21 to 2025-01-22
39595,87.00,2025-01-21,2025-01-21,Credit Card,completed,2025-11-13T12:48:10.532Z,101714,REMOVE,39595-87.00-2025-01-21 to 2025-01-22
39596,100.00,2025-01-07,2025-01-07,Credit Card,completed,2025-12-18T21:11:46.039Z,134950,KEEP,39596-100.00-2025-01-06 to 2025-01-07
39596,100.00,2025-01-06,2025-01-06,Credit Card,completed,2025-11-13T12:48:10.532Z,101727,REMOVE,39596-100.00-2025-01-06 to 2025-01-07
39597,250.00,2024-12-31,2024-12-31,Credit Card,completed,2025-12-18T21:11:46.039Z,134971,KEEP,39597-250.00-2024-12-30 to 2024-12-31
39597,250.00,2024-12-30,2024-12-30,Credit Card,completed,2025-11-13T12:48:10.532Z,101737,REMOVE,39597-250.00-2024-12-30 to 2024-12-31
39597,72.00,2025-07-16,2025-07-16,Debit Card,completed,2025-12-18T21:11:42.984Z,133907,KEEP,39597-72.00-2025-07-15 to 2025-07-16
39597,72.00,2025-07-15,2025-07-15,Debit Card,completed,2025-11-13T12:54:09.894Z,103405,REMOVE,39597-72.00-2025-07-15 to 2025-07-16
39309,5000.00,2025-10-23,2025-10-23,Cheque,completed,2025-12-18T21:11:39.669Z,132894,KEEP,39309-5000.00-2025-10-22 to 2025-10-23
39309,5000.00,2025-10-22,2025-10-22,Card,completed,2025-11-13T12:54:02.809Z,101811,REMOVE,39309-5000.00-2025-10-22 to 2025-10-23
39310,5200.00,2025-09-30,2025-09-30,Cheque,completed,2025-12-18T21:11:41.539Z,133415,KEEP,39310-5200.00-2025-09-28 to 2025-09-30
39310,5200.00,2025-09-28,2025-09-28,Card,completed,2025-11-13T12:54:02.809Z,101813,REMOVE,39310-5200.00-2025-09-28 to 2025-09-30
48727,540.00,2025-06-12,2025-06-11,Credit Card,completed,2025-11-20T12:54:37.329Z,126908,KEEP,48727-540.00-2025-06-12
48727,540.00,2025-06-12,2025-06-11,Credit Card,completed,2025-11-20T12:54:37.329Z,126909,REMOVE,48727-540.00-2025-06-12
48727,540.00,2025-06-12,2025-06-11,Credit Card,completed,2025-11-20T12:54:37.329Z,126910,REMOVE,48727-540.00-2025-06-12
48742,180.00,2025-12-04,2025-12-04,Credit Card,completed,2025-12-22T07:42:13.783Z,135267,KEEP,48742-180.00-2025-12-02 to 2025-12-04
48742,180.00,2025-12-02,2025-12-02,Credit Card,completed,2025-12-22T07:42:13.783Z,135276,REMOVE,48742-180.00-2025-12-02 to 2025-12-04
32062,180.00,2025-08-13,2025-08-13,Debit Card,completed,2025-12-18T21:11:42.264Z,133710,KEEP,32062-180.00-2025-08-12 to 2025-08-13
32062,180.00,2025-08-12,2025-08-12,Debit Card,completed,2025-11-13T12:54:02.809Z,101910,REMOVE,32062-180.00-2025-08-12 to 2025-08-13
35659,180.00,2025-08-07,2025-08-07,Credit Card,completed,2025-12-18T21:11:42.629Z,133793,KEEP,35659-180.00-2025-08-06 to 2025-08-07
35659,180.00,2025-08-06,2025-08-06,Credit Card,completed,2025-11-13T12:54:02.809Z,101924,REMOVE,35659-180.00-2025-08-06 to 2025-08-07
48767,20.00,2025-03-14,2025-03-13,Credit Card,completed,2025-11-20T12:54:41.246Z,127006,KEEP,48767-20.00-2025-03-14
48767,20.00,2025-03-14,2025-03-13,Credit Card,completed,2025-11-20T12:54:41.246Z,127279,REMOVE,48767-20.00-2025-03-14
48753,180.00,2024-10-10,2024-10-09,Credit Card,completed,2025-11-20T12:54:41.246Z,127014,KEEP,48753-180.00-2024-10-10
48753,180.00,2024-10-10,2024-10-09,Credit Card,completed,2025-11-20T12:54:41.246Z,126974,REMOVE,48753-180.00-2024-10-10
26448,180.00,2025-07-28,2025-07-28,Credit Card,completed,2025-12-18T21:11:42.984Z,133842,KEEP,26448-180.00-2025-07-27 to 2025-07-28
26448,180.00,2025-07-27,2025-07-27,Credit Card,completed,2025-11-13T12:54:02.809Z,101942,REMOVE,26448-180.00-2025-07-27 to 2025-07-28
34461,72.00,2025-07-22,2025-07-22,Credit Card,completed,2025-12-18T21:11:42.984Z,133892,KEEP,34461-72.00-2025-07-21 to 2025-07-22
34461,72.00,2025-07-21,2025-07-21,Credit Card,completed,2025-11-13T12:54:02.809Z,101980,REMOVE,34461-72.00-2025-07-21 to 2025-07-22
34461,180.00,2025-07-22,2025-07-22,Credit Card,completed,2025-12-18T21:11:42.984Z,133893,KEEP,34461-180.00-2025-07-21 to 2025-07-22
34461,180.00,2025-07-21,2025-07-21,Credit Card,completed,2025-11-13T12:54:02.809Z,101960,REMOVE,34461-180.00-2025-07-21 to 2025-07-22
31667,180.00,2025-07-21,2025-07-21,Credit Card,completed,2025-12-18T21:11:42.984Z,133898,KEEP,31667-180.00-2025-07-20 to 2025-07-21
31667,180.00,2025-07-20,2025-07-20,Credit Card,completed,2025-11-13T12:54:02.809Z,101964,REMOVE,31667-180.00-2025-07-20 to 2025-07-21
31975,180.00,2025-07-20,2025-07-20,Credit Card,completed,2025-12-18T21:11:42.984Z,133903,KEEP,31975-180.00-2025-07-19 to 2025-07-20
31975,180.00,2025-07-19,2025-07-19,Credit Card,completed,2025-11-13T12:54:02.809Z,101967,REMOVE,31975-180.00-2025-07-19 to 2025-07-20
48800,18.00,2025-12-04,2025-12-04,Card,completed,2025-12-22T07:42:13.783Z,135265,KEEP,48800-18.00-2025-12-04
48800,18.00,2025-12-04,2025-12-04,Credit Card,completed,2025-12-22T07:42:13.783Z,135266,REMOVE,48800-18.00-2025-12-04
48801,18.00,2025-12-02,2025-12-02,Credit Card,completed,2025-12-22T07:42:13.783Z,135280,KEEP,48801-18.00-2025-11-30 to 2025-12-02
48801,18.00,2025-11-30,2025-11-30,Credit Card,completed,2025-12-22T07:42:13.783Z,135287,REMOVE,48801-18.00-2025-11-30 to 2025-12-02
48801,18.00,2025-11-25,2025-11-25,Credit Card,completed,2025-12-22T07:42:13.783Z,135301,KEEP,48801-18.00-2025-11-25
48801,18.00,2025-11-25,2025-11-25,Credit Card,completed,2025-12-22T07:42:13.783Z,135303,REMOVE,48801-18.00-2025-11-25
48803,126.00,2024-10-02,2024-10-01,Credit Card,completed,2025-11-20T12:54:41.246Z,127431,KEEP,48803-126.00-2024-10-02
48803,126.00,2024-10-02,2024-10-01,Credit Card,completed,2025-11-20T12:54:41.246Z,127432,REMOVE,48803-126.00-2024-10-02
48803,126.00,2024-10-02,2024-10-01,Credit Card,completed,2025-11-20T12:54:41.246Z,127433,REMOVE,48803-126.00-2024-10-02
48803,126.00,2024-10-02,2024-10-01,Credit Card,completed,2025-11-20T12:54:41.246Z,127434,REMOVE,48803-126.00-2024-10-02
39563,100.00,2025-04-10,2025-04-10,Cheque,completed,2025-12-18T21:11:44.869Z,134577,KEEP,39563-100.00-2025-04-08 to 2025-04-10
39563,100.00,2025-04-08,2025-04-08,Card,completed,2025-11-13T12:54:04.415Z,102303,REMOVE,39563-100.00-2025-04-08 to 2025-04-10
39563,100.00,2025-09-30,2025-09-30,Cheque,completed,2025-12-18T21:11:41.158Z,133410,KEEP,39563-100.00-2025-09-28 to 2025-09-30
39563,100.00,2025-09-28,2025-09-28,Card,completed,2025-11-13T12:54:13.205Z,103947,REMOVE,39563-100.00-2025-09-28 to 2025-09-30
39372,5400.00,2025-03-21,2025-03-21,Other,completed,2025-12-18T21:11:45.449Z,134750,KEEP,39372-5400.00-2025-03-20 to 2025-03-21
39372,5400.00,2025-03-20,2025-03-20,Card,completed,2025-11-13T12:54:04.415Z,102328,REMOVE,39372-5400.00-2025-03-20 to 2025-03-21
48914,60.00,2024-11-07,2024-11-06,Credit Card,completed,2025-11-20T12:54:41.246Z,127385,KEEP,48914-60.00-2024-11-07
48914,60.00,2024-11-07,2024-11-06,Credit Card,completed,2025-11-20T12:54:41.246Z,127386,REMOVE,48914-60.00-2024-11-07
48660,180.00,2024-09-24,2024-09-23,Credit Card,completed,2025-11-20T12:54:42.393Z,127455,KEEP,48660-180.00-2024-09-24
48660,180.00,2024-09-24,2024-09-23,Credit Card,completed,2025-11-20T12:54:41.246Z,127453,REMOVE,48660-180.00-2024-09-24
48973,50.00,2025-02-14,2025-02-13,Credit Card,completed,2025-11-20T12:54:42.393Z,127505,KEEP,48973-50.00-2025-02-14
48973,50.00,2025-02-14,2025-02-13,Credit Card,completed,2025-11-20T12:54:42.393Z,127506,REMOVE,48973-50.00-2025-02-14
48991,54.00,2025-11-22,2025-11-22,Credit Card,completed,2025-12-22T07:42:13.783Z,135316,KEEP,48991-54.00-2025-11-22
48991,54.00,2025-11-22,2025-11-22,Credit Card,completed,2025-12-22T07:42:13.783Z,135317,REMOVE,48991-54.00-2025-11-22
49075,225.00,2025-02-03,2025-02-02,Credit Card,completed,2025-11-20T12:54:42.748Z,127997,KEEP,49075-225.00-2025-02-03
49075,225.00,2025-02-03,2025-02-02,Credit Card,completed,2025-11-20T12:54:42.748Z,127998,REMOVE,49075-225.00-2025-02-03
49169,300.00,2023-06-05,2023-06-05,Cash,completed,2025-11-26T06:45:23.201Z,128033,KEEP,49169-300.00-2023-06-05 to 2023-06-06
49169,300.00,2023-06-06,2023-06-06,Cash,completed,2025-11-26T06:45:23.201Z,128034,REMOVE,49169-300.00-2023-06-05 to 2023-06-06
49191,180.00,2025-11-01,2025-11-01,Cash,completed,2025-11-26T06:45:23.201Z,128061,KEEP,49191-180.00-2025-11-01 to 2025-11-03
49191,180.00,2025-11-03,2025-11-03,Cash,completed,2025-11-26T06:45:23.201Z,128062,REMOVE,49191-180.00-2025-11-01 to 2025-11-03
49240,2700.00,2024-03-04,2024-03-04,Cash,completed,2025-11-26T06:45:23.201Z,128128,KEEP,49240-2700.00-2024-03-04
49240,2700.00,2024-03-04,2024-03-04,Cash,completed,2025-11-26T06:45:23.201Z,128129,REMOVE,49240-2700.00-2024-03-04
49256,4735.00,2023-05-05,2023-05-05,Cash,completed,2025-11-26T06:45:23.201Z,128149,KEEP,49256-4735.00-2023-05-05
49256,4735.00,2023-05-05,2023-05-05,Cash,completed,2025-11-26T06:45:23.201Z,128150,REMOVE,49256-4735.00-2023-05-05
49262,540.00,2023-04-23,2023-04-23,Cash,completed,2025-11-26T06:45:23.201Z,128158,KEEP,49262-540.00-2023-04-23
49262,540.00,2023-04-23,2023-04-23,Cash,completed,2025-11-26T06:45:23.201Z,128159,REMOVE,49262-540.00-2023-04-23
49275,260.00,2023-05-25,2023-05-25,Cash,completed,2025-11-26T06:45:23.201Z,128184,KEEP,49275-260.00-2023-05-25
49275,260.00,2023-05-25,2023-05-25,Cash,completed,2025-11-26T06:45:23.201Z,128185,REMOVE,49275-260.00-2023-05-25
49282,200.00,2023-07-07,2023-07-07,Cash,completed,2025-11-26T06:45:23.201Z,128192,KEEP,49282-200.00-2023-07-07
49282,200.00,2023-07-07,2023-07-07,Cash,completed,2025-11-26T06:45:23.201Z,128193,REMOVE,49282-200.00-2023-07-07
49289,1080.00,2023-04-26,2023-04-26,Cash,completed,2025-11-26T06:45:23.201Z,128202,KEEP,49289-1080.00-2023-04-26
49289,1080.00,2023-04-26,2023-04-26,Cash,completed,2025-11-26T06:45:23.201Z,128203,REMOVE,49289-1080.00-2023-04-26
49332,252.00,2023-05-05,2023-05-05,Cash,completed,2025-11-26T06:45:23.201Z,128264,KEEP,49332-252.00-2023-05-05
49332,252.00,2023-05-05,2023-05-05,Cash,completed,2025-11-26T06:45:23.201Z,128265,REMOVE,49332-252.00-2023-05-05
39526,100.00,2025-10-23,2025-10-23,Other,completed,2025-12-18T21:11:39.669Z,132892,KEEP,39526-100.00-2025-10-22 to 2025-10-23
39526,100.00,2025-10-22,2025-10-22,Card,completed,2025-11-13T12:54:11.412Z,103602,REMOVE,39526-100.00-2025-10-22 to 2025-10-23
39562,180.00,2025-09-30,2025-09-30,Cheque,completed,2025-12-18T21:11:41.158Z,133373,KEEP,39562-180.00-2025-09-28 to 2025-09-30
39562,180.00,2025-09-28,2025-09-28,Card,completed,2025-11-13T12:54:13.205Z,103925,REMOVE,39562-180.00-2025-09-28 to 2025-09-30
49613,50.00,2023-04-21,2023-04-21,Cash,completed,2025-11-26T06:45:26.211Z,128598,KEEP,49613-50.00-2023-04-21
49613,50.00,2023-04-21,2023-04-21,Cash,completed,2025-11-26T06:45:26.211Z,128599,REMOVE,49613-50.00-2023-04-21
39567,36.00,2025-09-17,2025-09-17,Cheque,completed,2025-12-18T21:11:41.914Z,133584,KEEP,39567-36.00-2025-09-15 to 2025-09-17
39567,36.00,2025-09-15,2025-09-15,Card,completed,2025-11-13T12:54:13.205Z,103975,REMOVE,39567-36.00-2025-09-15 to 2025-09-17
49659,100.00,2023-04-23,2023-04-23,Cash,completed,2025-11-26T06:45:26.211Z,128651,KEEP,49659-100.00-2023-04-23
49659,100.00,2023-04-23,2023-04-23,Cash,completed,2025-11-26T06:45:26.211Z,128652,REMOVE,49659-100.00-2023-04-23
39599,90.00,2025-09-30,2025-09-30,Credit Card,completed,2025-12-18T21:11:41.158Z,133408,KEEP,39599-90.00-2025-09-29 to 2025-09-30
39599,90.00,2025-09-29,2025-09-29,Credit Card,completed,2025-11-13T12:54:15.013Z,104215,REMOVE,39599-90.00-2025-09-29 to 2025-09-30
39618,540.00,2024-10-08,2024-10-08,Credit Card,completed,2025-12-18T21:11:46.754Z,135184,KEEP,39618-540.00-2024-10-07 to 2024-10-08
39618,540.00,2024-10-07,2024-10-07,Credit Card,completed,2025-11-13T12:54:15.013Z,104268,REMOVE,39618-540.00-2024-10-07 to 2024-10-08
39618,360.00,2025-09-29,2025-09-29,Credit Card,completed,2025-12-18T21:11:41.539Z,133481,KEEP,39618-360.00-2025-09-28 to 2025-09-29
39618,360.00,2025-09-28,2025-09-28,Credit Card,completed,2025-11-13T12:54:15.013Z,104216,REMOVE,39618-360.00-2025-09-28 to 2025-09-29
39601,100.00,2025-09-29,2025-09-29,Credit Card,completed,2025-12-18T21:11:41.539Z,133482,KEEP,39601-100.00-2025-09-28 to 2025-09-29
39601,100.00,2025-09-28,2025-09-28,Credit Card,completed,2025-11-13T12:54:15.013Z,104217,REMOVE,39601-100.00-2025-09-28 to 2025-09-29
39602,54.00,2025-09-28,2025-09-28,Credit Card,completed,2025-12-18T21:11:41.539Z,133501,KEEP,39602-54.00-2025-09-27 to 2025-09-28
39602,54.00,2025-09-27,2025-09-27,Credit Card,completed,2025-11-13T12:54:15.013Z,104218,REMOVE,39602-54.00-2025-09-27 to 2025-09-28
39604,360.00,2025-09-22,2025-09-22,Debit Card,completed,2025-12-18T21:11:41.914Z,133531,KEEP,39604-360.00-2025-09-21 to 2025-09-22
39604,360.00,2025-09-21,2025-09-21,Debit Card,completed,2025-11-13T12:54:15.013Z,104220,REMOVE,39604-360.00-2025-09-21 to 2025-09-22
39605,360.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133563,KEEP,39605-360.00-2025-09-17 to 2025-09-18
39605,360.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:54:15.013Z,104224,REMOVE,39605-360.00-2025-09-17 to 2025-09-18
39606,360.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133564,KEEP,39606-360.00-2025-09-17 to 2025-09-18
39606,360.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:54:15.013Z,104225,REMOVE,39606-360.00-2025-09-17 to 2025-09-18
39607,50.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133569,KEEP,39607-50.00-2025-09-17 to 2025-09-18
39607,50.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:54:15.013Z,104231,REMOVE,39607-50.00-2025-09-17 to 2025-09-18
39608,36.00,2025-09-18,2025-09-18,Debit Card,completed,2025-12-18T21:11:41.914Z,133571,KEEP,39608-36.00-2025-09-17 to 2025-09-18
39608,36.00,2025-09-17,2025-09-17,Debit Card,completed,2025-11-13T12:54:15.013Z,104234,REMOVE,39608-36.00-2025-09-17 to 2025-09-18
39609,180.00,2025-09-18,2025-09-18,Debit Card,completed,2025-12-18T21:11:41.914Z,133572,KEEP,39609-180.00-2025-09-17 to 2025-09-18
39609,180.00,2025-09-17,2025-09-17,Debit Card,completed,2025-11-13T12:54:15.013Z,104235,REMOVE,39609-180.00-2025-09-17 to 2025-09-18
39610,180.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133575,KEEP,39610-180.00-2025-09-17 to 2025-09-18
39610,180.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:54:15.013Z,104238,REMOVE,39610-180.00-2025-09-17 to 2025-09-18
39611,1000.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133576,KEEP,39611-1000.00-2025-09-17 to 2025-09-18
39611,1000.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:54:15.013Z,104239,REMOVE,39611-1000.00-2025-09-17 to 2025-09-18
39612,360.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133577,KEEP,39612-360.00-2025-09-17 to 2025-09-18
39612,360.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:54:15.013Z,104240,REMOVE,39612-360.00-2025-09-17 to 2025-09-18
39613,72.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133579,KEEP,39613-72.00-2025-09-17 to 2025-09-18
39613,72.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:54:15.013Z,104242,REMOVE,39613-72.00-2025-09-17 to 2025-09-18
39614,180.00,2025-09-18,2025-09-18,Amazon Pay,completed,2025-12-18T21:11:41.914Z,133580,KEEP,39614-180.00-2025-09-17 to 2025-09-18
39614,180.00,2025-09-17,2025-09-17,Amazon Pay,completed,2025-11-13T12:54:15.013Z,104243,REMOVE,39614-180.00-2025-09-17 to 2025-09-18
39615,180.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-18T21:11:42.264Z,133626,KEEP,39615-180.00-2025-09-09 to 2025-09-10
39615,180.00,2025-09-09,2025-09-09,Credit Card,completed,2025-11-13T12:54:15.013Z,104248,REMOVE,39615-180.00-2025-09-09 to 2025-09-10
39616,180.00,2025-09-08,2025-09-08,Credit Card,completed,2025-12-18T21:11:42.264Z,133647,KEEP,39616-180.00-2025-09-07 to 2025-09-08
39616,180.00,2025-09-07,2025-09-07,Credit Card,completed,2025-11-13T12:54:15.013Z,104249,REMOVE,39616-180.00-2025-09-07 to 2025-09-08
39619,18.00,2024-10-08,2024-10-08,Credit Card,completed,2025-12-18T21:11:46.754Z,135197,KEEP,39619-18.00-2024-10-07 to 2024-10-08
39619,18.00,2024-10-07,2024-10-07,Credit Card,completed,2025-11-13T12:54:15.013Z,104281,REMOVE,39619-18.00-2024-10-07 to 2024-10-08
39621,18.00,2024-10-08,2024-10-08,Credit Card,completed,2025-12-18T21:11:46.754Z,135203,KEEP,39621-18.00-2024-10-07 to 2024-10-08
39621,18.00,2024-10-07,2024-10-07,Credit Card,completed,2025-11-13T12:54:15.013Z,104287,REMOVE,39621-18.00-2024-10-07 to 2024-10-08
50038,10000.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:44.008Z,129499,KEEP,50038-10000.00-2025-09-10
50038,10000.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:44.008Z,129500,REMOVE,50038-10000.00-2025-09-10
50038,10000.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129498,REMOVE,50038-10000.00-2025-09-10
50038,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:44.008Z,129502,KEEP,50038-100.00-2025-09-10
50038,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129202,REMOVE,50038-100.00-2025-09-10
50038,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129441,REMOVE,50038-100.00-2025-09-10
50038,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129442,REMOVE,50038-100.00-2025-09-10
50038,720.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129438,KEEP,50038-720.00-2025-09-10
50038,720.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129443,REMOVE,50038-720.00-2025-09-10
50038,720.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129494,REMOVE,50038-720.00-2025-09-10
50038,2000.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129440,KEEP,50038-2000.00-2025-09-10
50038,2000.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129487,REMOVE,50038-2000.00-2025-09-10
50038,2000.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129490,REMOVE,50038-2000.00-2025-09-10
50038,500.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129482,KEEP,50038-500.00-2025-09-10
50038,500.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129484,REMOVE,50038-500.00-2025-09-10
50038,500.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129486,REMOVE,50038-500.00-2025-09-10
50038,500.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129488,REMOVE,50038-500.00-2025-09-10
50053,72.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129014,KEEP,50053-72.00-2025-09-10
50053,72.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129015,REMOVE,50053-72.00-2025-09-10
50086,450.00,2025-10-29,2025-10-29,Credit Card,completed,2025-12-02T06:56:43.736Z,129048,KEEP,50086-450.00-2025-10-29
50086,450.00,2025-10-29,2025-10-29,Credit Card,completed,2025-12-02T06:56:43.736Z,129049,REMOVE,50086-450.00-2025-10-29
50099,180.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129062,KEEP,50099-180.00-2025-09-10
50099,180.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129063,REMOVE,50099-180.00-2025-09-10
50177,36.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129144,KEEP,50177-36.00-2025-09-10
50177,36.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129145,REMOVE,50177-36.00-2025-09-10
50184,48.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129153,KEEP,50184-48.00-2025-09-10
50184,48.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129154,REMOVE,50184-48.00-2025-09-10
50184,48.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129155,REMOVE,50184-48.00-2025-09-10
50191,72.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129162,KEEP,50191-72.00-2025-09-10
50191,72.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129163,REMOVE,50191-72.00-2025-09-10
50197,260.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129169,KEEP,50197-260.00-2025-09-10
50197,260.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129170,REMOVE,50197-260.00-2025-09-10
50206,20.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129179,KEEP,50206-20.00-2025-09-10
50206,20.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129180,REMOVE,50206-20.00-2025-09-10
50211,54.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129185,KEEP,50211-54.00-2025-09-10
50211,54.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129186,REMOVE,50211-54.00-2025-09-10
50231,36.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129208,KEEP,50231-36.00-2025-09-10
50231,36.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129209,REMOVE,50231-36.00-2025-09-10
50231,36.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129210,REMOVE,50231-36.00-2025-09-10
50262,36.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129241,KEEP,50262-36.00-2025-09-10
50262,36.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129242,REMOVE,50262-36.00-2025-09-10
50309,200.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129291,KEEP,50309-200.00-2025-09-10
50309,200.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129298,REMOVE,50309-200.00-2025-09-10
50309,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129292,KEEP,50309-100.00-2025-09-10
50309,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129294,REMOVE,50309-100.00-2025-09-10
50309,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129295,REMOVE,50309-100.00-2025-09-10
50309,100.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129296,REMOVE,50309-100.00-2025-09-10
50315,1800.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129302,KEEP,50315-1800.00-2025-09-10
50315,1800.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129303,REMOVE,50315-1800.00-2025-09-10
50336,72.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129326,KEEP,50336-72.00-2025-09-10
50336,72.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129327,REMOVE,50336-72.00-2025-09-10
50347,922.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129342,KEEP,50347-922.00-2025-09-10
50347,922.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129343,REMOVE,50347-922.00-2025-09-10
50360,250.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129358,KEEP,50360-250.00-2025-09-10
50360,250.00,2025-09-10,2025-09-10,Credit Card,completed,2025-12-02T06:56:43.736Z,129359,REMOVE,50360-250.00-2025-09-10
50391,10.00,2024-08-26,2024-08-26,Cash,completed,2025-12-09T06:22:51.616Z,132277,KEEP,50391-10.00-2024-08-26 to 2024-08-28
50391,10.00,2024-08-27,2024-08-27,Cash,completed,2025-12-09T06:22:51.616Z,132278,REMOVE,50391-10.00-2024-08-26 to 2024-08-28
50391,10.00,2024-08-28,2024-08-28,Cash,completed,2025-12-09T06:22:51.616Z,132279,REMOVE,50391-10.00-2024-08-26 to 2024-08-28
