db_id,contact_id,amount,payment_date,campaign_id,category_id,payment_method,notes
164965,71694,20.00,2006-02-09,1082,77,Cash,Donation | Imported from RE | constituentId: 6245
184602,67761,10.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4908
184603,67762,75.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5719
184604,67762,125.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5719
184605,67774,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5337
184606,67774,50.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 5337
184607,67774,100.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 5337
184608,67777,75.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4387
184609,67777,100.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4387
184610,67781,5.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4624
184611,67786,50.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 1829
184612,67797,25.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4388
184613,67796,200.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 5417
184614,67796,20.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5417
184615,67796,50.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5417
184616,67808,125.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 6281
184617,67810,50.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4390
184618,67810,125.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4390
184619,67810,100.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 4390
184620,67810,200.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 4390
184621,67810,500.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4390
184622,67810,300.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4390
184623,67810,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4390
184624,75401,62.50,2013-06-07,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
184625,75401,62.50,2013-07-08,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
184626,67817,200.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4391
184627,67827,10.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4394
184628,67838,20.00,2015-12-23,,162,Cash,Donation | Imported from RE | constituentId: 15116
184629,67843,50.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5298
184630,67843,30.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5298
184631,67847,20.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 6313
184632,67859,100.00,2024-12-17,,80,CreditCard,Donation | Imported from RE | constituentId: 47445
184633,67873,50.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 3391
184634,67873,100.00,1997-11-02,,82,Cash,Donation | Imported from RE | constituentId: 3391
184635,67873,25.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3391
184636,67873,35.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3391
184637,67873,75.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3391
184638,67873,40.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3391
184639,67886,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 3532
184640,67886,350.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 3532
184641,67894,125.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4396
184642,67904,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3728
184643,67907,20.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5605
184644,67928,57.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4398
184645,67928,250.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4398
184646,67928,350.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4398
184647,67928,125.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4398
184648,67929,100.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4400
184649,67931,500.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4399
184650,67931,1500.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4399
184651,67932,47.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 6463
184652,67933,25.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4910
184653,67935,100.00,1997-11-20,,74,Cash,Donation | Imported from RE | constituentId: 6566
184654,67936,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3003
184655,67936,40.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 3003
184656,67936,47.35,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 3003
184657,67936,18.36,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3003
184658,67944,100.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4401
184659,67944,125.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4401
184660,67946,1000.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 5525
184661,67946,1400.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 5525
184662,67954,50.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4402
184663,67970,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2457
184664,67985,200.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 6524
184665,67985,778.50,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 6524
184666,67985,100.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 6524
184667,67985,34.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 6524
184668,67985,35.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 6524
184669,67989,278.10,2024-10-04,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184670,67989,75.00,2024-11-07,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184671,67989,60.00,2024-12-05,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184672,67989,60.00,2025-01-06,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184673,67989,61.80,2025-03-05,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184674,67989,270.00,2025-04-22,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184675,67989,275.00,2025-05-19,,160,CreditCard,RecurringGift | Imported from RE | constituentId: 47443
184676,67989,270.00,2025-05-29,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184677,67989,270.00,2025-06-17,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184678,67989,270.00,2025-07-16,,160,CreditCard,RecurringGift | Imported from RE | constituentId: 47443
184679,67989,30.00,2025-07-21,,160,CreditCard,Donation | Imported from RE | constituentId: 47443
184680,67989,270.00,2025-07-21,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47443
184681,67989,270.00,2025-08-20,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47443
184682,67989,270.00,2025-09-15,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47443
184683,67993,350.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4404
184684,67993,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4404
184685,67993,200.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4404
184686,68000,20.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5070
184687,68000,10.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 5070
184688,68000,40.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 5070
184689,68000,50.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5070
184690,68000,200.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 5070
184691,68000,30.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 5070
184692,68000,100.00,1997-11-02,,96,Cash,Donation | Imported from RE | constituentId: 5070
184693,68000,250.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5070
184694,68000,75.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 5070
184695,68000,25.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 5070
184696,68011,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2813
184697,68015,20.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5541
184698,68016,10.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 2810
184699,68016,20.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2810
184700,68034,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 1851
184701,68039,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4407
184702,68039,5.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4407
184703,68039,15.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4407
184704,68061,250.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4409
184705,68061,350.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4409
184706,68061,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4409
184707,68061,150.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4409
184708,68061,150.00,1997-11-26,,89,Cash,Donation | Imported from RE | constituentId: 4409
184709,68062,250.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 5907
184710,68065,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 5188
184711,68066,100.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4096
184712,68066,250.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4096
184713,68067,150.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 5059
184714,68068,100.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 3401
184715,68068,400.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 3401
184716,68068,300.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 3401
184717,68068,500.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 3401
184718,68068,250.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 3401
184719,68068,125.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 3401
184720,68073,50.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4626
184721,68073,75.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4626
184722,68074,90.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4410
184723,68074,50.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4410
184724,68075,45.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4411
184725,68075,50.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4411
184726,68075,300.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4411
184727,68091,40.00,2014-11-10,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184728,68091,40.00,2014-12-08,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184729,68091,40.00,2015-01-09,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184730,68091,1305.00,2015-02-10,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184731,68091,40.00,2015-11-30,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184732,68091,175.00,2015-12-15,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184733,68091,1000.00,2016-03-08,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184734,68091,250.00,2016-08-05,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184735,68091,250.00,2016-10-05,,160,CreditCard,Donation | Imported from RE | constituentId: 16321
184736,68095,2000.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4414
184737,68095,1000.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4414
184738,68096,5.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4415
184739,68098,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5848
184740,68105,500.00,2025-03-28,,160,CreditCard,RecurringGift | Imported from RE | constituentId: 47455
184741,68105,500.00,2025-04-01,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184742,68105,500.00,2025-04-05,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184743,68105,500.00,2025-04-14,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184744,68105,500.00,2025-04-22,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184745,68105,500.00,2025-04-28,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184746,68105,500.00,2025-05-02,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184747,68105,500.00,2025-05-09,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184748,68105,500.00,2025-05-19,,160,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 47455
184749,68114,100.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5336
184750,68114,50.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5336
184751,68117,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 6110
184752,68121,250.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 6534
184753,68133,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2965
184754,68133,30.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2965
184755,68133,20.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2965
184756,68135,100.00,1997-11-02,,79,Cash,Donation | Imported from RE | constituentId: 5661
184757,68135,50.00,1997-11-02,,79,Cash,Donation | Imported from RE | constituentId: 5661
184758,68137,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5419
184759,68138,125.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4421
184760,68184,100.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4417
184761,68184,125.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4417
184762,68188,50.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 5257
184763,68210,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2814
184764,68217,100.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 6067
184765,68217,20.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 6067
184766,68217,25.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 6067
184767,68220,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4302
184768,68244,65.00,2023-04-17,,154,CreditCard,Donation | Imported from RE | constituentId: 46350
184769,68279,50.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5721
184770,68281,100.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184771,68281,200.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184772,68281,500.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184773,68281,1200.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184774,68281,250.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184775,68281,3800.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184776,68281,1300.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184777,68281,1800.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 2252
184778,68281,2500.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184779,68281,300.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184780,68281,1000.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 2252
184781,68283,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 6504
184782,68296,125.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4430
184783,68305,15.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3622
184784,68304,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3899
184785,68306,50.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 1873
184786,68324,25.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 5259
184787,68325,20.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4431
184788,68339,200.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4433
184789,68339,815.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4433
184790,68340,100.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4434
184791,68340,350.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4434
184792,68340,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4434
184793,68340,150.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4434
184794,68346,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5996
184795,68351,125.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4435
184796,68351,145.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4435
184797,75401,62.50,2013-08-02,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
184798,75401,62.50,2013-09-06,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
184799,68353,50.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 3751
184800,68355,75.00,2021-08-02,,163,CreditCard,Donation | Imported from RE | constituentId: 46095
184801,68357,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4554
184802,68366,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 45928
184803,68366,30.00,1997-11-02,,82,Cash,Donation | Imported from RE | constituentId: 45928
184804,68366,50.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 45928
184805,68366,150.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 45928
184806,68366,100.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 45928
184807,68366,10.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 45928
184808,68366,105.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 45928
184809,68367,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5397
184810,68367,20.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5397
184811,68366,45.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 45928
184812,68366,90.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 45928
184813,68368,500.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4437
184814,68368,350.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4437
184815,68383,50.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4447
184816,75401,62.50,2013-10-04,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
184817,68393,100.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 4450
184818,68398,20.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5532
184819,68396,25.00,1997-12-22,,84,Cash,Donation | Imported from RE | constituentId: 6699
184820,68431,100.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3004
184821,68450,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5300
184822,68453,500.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 1895
184823,68453,495.87,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 1895
184824,68453,2.94,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 1895
184825,68453,275.63,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 1895
184826,68453,100.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 1895
184827,68453,1000.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 1895
184828,68454,500.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 5875
184829,68454,50.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5875
184830,68455,25.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 1893
184831,68455,500.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 1893
184832,68458,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 1899
184833,68458,100.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1899
184834,68458,50.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1899
184835,68496,5.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2459
184836,68496,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2459
184837,68474,60.00,2017-04-11,,154,Cash,Donation | Imported from RE | constituentId: 45699
184838,68467,65.00,2018-04-16,,182,CreditCard,Donation | Imported from RE | constituentId: 45972
184839,68508,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3589
184840,68528,10.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 1905
184841,68553,1000.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 5663
184842,68569,20.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3005
184843,68569,35.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3005
184844,68569,200.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 3005
184845,68569,25.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 3005
184846,68571,5.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 5090
184847,68572,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 5927
184848,68579,100.00,2016-04-19,,154,CreditCard,Donation | Imported from RE | constituentId: 45575
184849,68606,20.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4913
184850,68606,25.00,1997-11-02,,82,Cash,Donation | Imported from RE | constituentId: 4913
184851,68606,250.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4913
184852,68597,580.00,2022-04-29,,160,CreditCard,Donation | Imported from RE | constituentId: 46286
184853,68597,61.65,2022-12-27,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184854,68597,61.80,2023-01-05,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184855,68597,61.65,2023-01-27,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184856,68597,61.80,2023-02-10,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184857,68597,61.80,2023-02-23,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184858,68597,61.80,2023-03-02,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184859,68597,61.80,2023-03-18,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184860,68597,61.80,2023-03-24,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184861,68597,61.80,2023-03-31,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184862,68597,61.80,2023-04-06,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184863,68597,61.80,2023-04-17,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184864,68597,61.80,2023-05-02,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184865,68597,61.80,2023-05-10,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184866,68597,61.80,2023-06-01,,190,CreditCard,Donation | Imported from RE | constituentId: 46286
184867,68597,900.00,2023-06-29,,160,CreditCard,Donation | Imported from RE | constituentId: 46286
184868,68596,56.65,2023-11-10,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184869,68596,56.65,2023-12-07,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184870,68597,272.95,2023-12-20,,160,CreditCard,Donation | Imported from RE | constituentId: 46286
184871,68596,247.20,2024-04-04,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184872,68596,247.20,2024-05-14,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184873,68596,123.60,2024-06-05,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184874,68596,123.60,2024-06-12,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184875,68596,120.00,2024-07-05,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184876,68596,60.47,2024-07-25,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184877,68596,60.00,2024-08-02,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184878,68596,127.20,2024-08-09,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184879,68596,120.00,2024-09-09,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184880,68596,127.20,2024-09-23,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184881,68596,120.00,2024-11-12,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184882,68596,120.00,2024-12-05,,160,CreditCard,Donation | Imported from RE | constituentId: 46397
184883,68608,25.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4458
184884,68626,50.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3215
184885,68626,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3215
184886,68621,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4459
184887,68621,15.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4459
184888,68628,60.00,1997-11-02,,94,Cash,Donation | Imported from RE | constituentId: 5456
184889,68626,15.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3215
184890,68639,250.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 2551
184891,68648,5.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 1911
184892,68663,765.00,2019-07-30,,160,CreditCard,Donation | Imported from RE | constituentId: 46043
184893,68663,225.00,2019-10-22,,160,CreditCard,Donation | Imported from RE | constituentId: 46043
184894,68676,25.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4915
184895,68676,20.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4915
184896,68676,45.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4915
184897,68676,40.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4915
184898,68676,50.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4915
184899,68707,200.00,2015-04-09,,154,Cash,Donation | Imported from RE | constituentId: 16745
184900,68715,25.00,1997-11-02,,83,Cash,Donation | Imported from RE | constituentId: 4570
184901,68724,300.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 5226
184902,68725,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4572
184903,68727,50.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 2656
184904,68729,20.00,2007-12-05,,132,PersonalCheck,Donation | Imported from RE | constituentId: 12783
184905,68767,125.00,2021-07-22,,163,CreditCard,Donation | Imported from RE | constituentId: 46198
184906,68763,100.00,2021-08-26,,163,CreditCard,Donation | Imported from RE | constituentId: 46219
184907,68785,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4574
184908,68788,5.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 1923
184909,68788,10.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 1923
184910,68797,3.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 327
184911,75401,62.50,2013-11-01,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
